0,1,2,3
72,49,112,-10.0
72,49,117,-10.0
72,60,127,-10.0
72,60,141,-10.0
72,61,131,-10.0
72,8,125,-10.0
72,82,119,-10.0
72,82,122,-10.0
72,28,111,-10.0
72,65,109,-10.0
72,65,117,-10.0
72,70,105,-10.0
72,74,89,-10.0
72,76,137,-10.0
72,84,103,-10.0
72,84,121,-10.0
73,6,118,-10.0
73,26,100,-10.0
73,28,114,-10.0
73,63,88,-10.0
73,75,98,-10.0
73,85,135,-10.0
74,81,135,-10.0
74,19,139,-10.0
74,57,112,-10.0
74,26,107,-10.0
74,82,98,-10.0
74,66,103,-10.0
74,71,104,-10.0
74,85,94,-10.0
74,85,99,-10.0
74,85,137,-10.0
0,6,126,-10.0
0,61,89,-10.0
0,61,94,-10.0
0,65,134,-10.0
0,65,141,-10.0
0,65,138,-10.0
0,74,120,-10.0
0,85,100,-10.0
75,37,118,-10.0
75,49,104,-10.0
76,37,138,-10.0
76,19,122,-10.0
76,60,125,-10.0
76,28,138,-10.0
76,63,123,-10.0
76,66,117,-10.0
76,70,127,-10.0
76,74,99,-10.0
77,43,114,-10.0
77,15,139,-10.0
78,46,138,-10.0
78,48,120,-10.0
78,19,110,-10.0
78,6,91,-10.0
78,57,95,-10.0
78,26,101,-10.0
78,26,141,-10.0
78,8,103,-10.0
78,8,118,-10.0
78,66,97,-10.0
78,73,129,-10.0
1,81,127,-10.0
1,46,87,-10.0
1,46,89,-10.0
1,15,134,-10.0
1,50,112,-10.0
1,6,88,-10.0
1,20,109,-10.0
1,20,111,-10.0
1,54,91,-10.0
1,54,112,-10.0
1,22,104,-10.0
1,22,118,-10.0
1,22,132,-10.0
1,57,91,-10.0
1,26,117,-10.0
1,3,110,-10.0
1,3,120,-10.0
84,35,135,-10.0
84,81,112,-10.0
84,19,95,-10.0
84,60,94,-10.0
84,60,104,-10.0
84,26,141,-10.0
84,65,95,-10.0
84,71,136,-10.0
84,75,112,-10.0
2,38,91,-10.0
2,38,141,-10.0
2,39,123,-10.0
2,39,131,-10.0
2,52,131,-10.0
2,23,141,-10.0
2,68,132,-10.0
2,79,140,-10.0
2,9,113,-10.0
85,35,112,-10.0
85,81,112,-10.0
85,41,104,-10.0
85,48,114,-10.0
85,49,100,-10.0
85,49,107,-10.0
85,25,97,-10.0
85,25,132,-10.0
85,8,104,-10.0
86,34,126,-10.0
86,81,126,-10.0
86,41,90,-10.0
86,46,102,-10.0
86,48,119,-10.0
86,60,102,-10.0
86,26,110,-10.0
86,8,96,-10.0
86,63,130,-10.0
86,71,88,-10.0
86,71,108,-10.0
86,73,89,-10.0
86,74,88,-10.0
86,74,99,-10.0
86,77,105,-10.0
30,37,116,-10.0
30,41,126,-10.0
30,43,93,-10.0
30,46,107,-10.0
30,48,108,-10.0
30,15,121,-10.0
30,50,120,-10.0
30,50,140,-10.0
30,28,111,-10.0
30,0,116,-10.0
30,4,126,-10.0
31,44,87,-10.0
31,67,89,-10.0
31,67,112,-10.0
31,67,131,-10.0
32,45,87,-10.0
32,45,137,-10.0
32,58,110,-10.0
32,68,94,-10.0
33,41,107,-10.0
33,46,90,-10.0
33,46,131,-10.0
33,46,132,-10.0
33,48,99,-10.0
33,15,93,-10.0
33,19,119,-10.0
33,54,139,-10.0
33,22,87,-10.0
33,26,107,-10.0
33,26,121,-10.0
33,82,96,-10.0
33,0,104,-10.0
9,45,99,-10.0
9,21,89,-10.0
9,23,97,-10.0
9,58,113,-10.0
9,67,96,-10.0
9,67,139,-10.0
9,29,136,-10.0
9,68,95,-10.0
9,68,117,-10.0
9,32,117,-10.0
9,32,123,-10.0
10,35,128,-10.0
10,60,111,-10.0
10,60,141,-10.0
10,61,97,-10.0
10,70,128,-10.0
10,76,108,-10.0
10,85,97,-10.0
34,48,137,-9.0
34,61,108,-9.0
34,82,105,-9.0
34,28,130,-9.0
34,70,94,-9.0
34,70,121,-9.0
35,26,99,-9.0
35,28,138,-9.0
35,70,135,-9.0
36,34,95,-9.0
36,37,111,-9.0
36,46,103,-9.0
36,46,130,-9.0
36,48,132,-9.0
36,15,107,-9.0
36,6,121,-9.0
36,6,137,-9.0
36,20,121,-9.0
36,54,92,-9.0
36,25,95,-9.0
36,8,114,-9.0
36,4,135,-9.0
81,26,123,-9.0
81,26,129,-9.0
37,8,95,-9.0
38,64,128,-9.0
39,35,95,-9.0
39,48,94,-9.0
39,48,122,-9.0
39,49,132,-9.0
39,19,115,-9.0
39,60,90,-9.0
39,8,113,-9.0
39,28,132,-9.0
39,28,138,-9.0
39,63,122,-9.0
39,63,125,-9.0
39,66,135,-9.0
39,70,114,-9.0
39,73,140,-9.0
39,74,90,-9.0
40,35,95,-9.0
40,41,101,-9.0
40,49,97,-9.0
40,54,117,-9.0
40,57,87,-9.0
40,60,127,-9.0
40,61,94,-9.0
40,82,103,-9.0
40,28,98,-9.0
40,28,113,-9.0
40,28,121,-9.0
40,63,133,-9.0
40,65,119,-9.0
40,70,130,-9.0
40,71,116,-9.0
40,71,122,-9.0
40,74,133,-9.0
40,84,108,-9.0
42,37,110,-9.0
42,43,87,-9.0
42,43,116,-9.0
42,15,124,-9.0
42,50,125,-9.0
42,19,109,-9.0
42,54,92,-9.0
42,22,91,-9.0
42,25,141,-9.0
42,60,103,-9.0
42,8,87,-9.0
42,8,103,-9.0
42,28,104,-9.0
42,3,108,-9.0
42,10,103,-9.0
11,67,137,-9.0
11,29,108,-9.0
11,31,139,-9.0
11,32,130,-9.0
11,10,98,-9.0
11,10,114,-9.0
43,34,88,-9.0
43,37,114,-9.0
43,37,120,-9.0
43,37,122,-9.0
43,37,131,-9.0
43,41,111,-9.0
43,49,121,-9.0
43,49,132,-9.0
43,82,103,-9.0
43,28,129,-9.0
43,65,91,-9.0
43,70,105,-9.0
43,71,119,-9.0
43,73,95,-9.0
43,85,96,-9.0
43,85,123,-9.0
5,37,89,-9.0
5,37,124,-9.0
5,39,127,-9.0
5,43,112,-9.0
5,43,127,-9.0
5,48,104,-9.0
5,15,105,-9.0
5,15,114,-9.0
5,19,127,-9.0
5,6,127,-9.0
5,20,88,-9.0
5,20,89,-9.0
5,20,115,-9.0
5,54,121,-9.0
5,22,112,-9.0
5,25,127,-9.0
5,61,106,-9.0
5,0,88,-9.0
5,3,113,-9.0
5,10,89,-9.0
5,10,108,-9.0
5,10,134,-9.0
44,79,127,-9.0
12,34,139,-9.0
12,35,99,-9.0
12,39,97,-9.0
12,39,133,-9.0
12,48,94,-9.0
12,48,118,-9.0
12,15,105,-9.0
12,20,117,-9.0
12,8,93,-9.0
12,28,87,-9.0
12,0,111,-9.0
12,4,125,-9.0
12,10,138,-9.0
45,52,126,-9.0
45,68,106,-9.0
46,19,123,-9.0
46,19,139,-9.0
46,26,135,-9.0
46,0,90,-9.0
13,34,109,-9.0
13,35,106,-9.0
13,37,114,-9.0
13,40,131,-9.0
13,41,101,-9.0
13,43,90,-9.0
13,48,114,-9.0
13,15,104,-9.0
13,15,135,-9.0
13,20,122,-9.0
13,25,87,-9.0
13,25,127,-9.0
13,57,109,-9.0
13,82,120,-9.0
13,0,108,-9.0
13,3,110,-9.0
14,39,100,-9.0
14,52,91,-9.0
14,64,115,-9.0
14,68,89,-9.0
14,68,98,-9.0
14,68,126,-9.0
14,31,103,-9.0
14,31,107,-9.0
47,34,98,-9.0
47,35,120,-9.0
47,37,109,-9.0
47,40,116,-9.0
47,43,98,-9.0
47,20,125,-9.0
47,25,88,-9.0
47,3,107,-9.0
47,4,107,-9.0
47,4,120,-9.0
47,4,130,-9.0
48,81,137,-9.0
48,43,135,-9.0
48,19,107,-9.0
48,19,133,-9.0
48,20,119,-9.0
48,54,123,-9.0
48,54,138,-9.0
48,25,114,-9.0
48,60,96,-9.0
48,60,110,-9.0
48,60,139,-9.0
48,28,135,-9.0
48,0,95,-9.0
49,81,119,-9.0
49,46,105,-9.0
49,19,106,-9.0
49,6,112,-9.0
49,26,111,-9.0
49,8,133,-9.0
49,28,98,-9.0
49,71,113,-9.0
15,35,134,-9.0
15,81,93,-9.0
15,37,123,-9.0
15,19,140,-9.0
15,28,87,-9.0
15,70,136,-9.0
15,71,115,-9.0
15,71,118,-9.0
15,71,120,-9.0
15,73,107,-9.0
15,74,112,-9.0
15,74,118,-9.0
15,76,132,-9.0
50,34,117,-9.0
50,35,87,-9.0
50,35,102,-9.0
50,35,127,-9.0
50,81,110,-9.0
50,60,130,-9.0
50,26,117,-9.0
50,8,87,-9.0
50,82,113,-9.0
50,70,135,-9.0
50,75,109,-9.0
50,75,136,-9.0
16,34,99,-9.0
16,35,89,-9.0
16,81,111,-9.0
16,37,108,-9.0
16,39,103,-9.0
16,40,129,-9.0
16,43,113,-9.0
16,15,112,-9.0
16,6,122,-9.0
16,25,115,-9.0
16,28,91,-9.0
16,28,135,-9.0
16,0,89,-9.0
16,3,106,-9.0
17,81,126,-9.0
17,37,90,-9.0
17,15,111,-9.0
17,15,114,-9.0
17,19,113,-9.0
17,6,108,-9.0
17,22,134,-9.0
17,57,135,-9.0
17,60,102,-9.0
17,8,105,-9.0
17,0,141,-9.0
17,4,112,-9.0
51,35,87,-9.0
51,37,88,-9.0
51,54,104,-9.0
51,54,105,-9.0
51,25,129,-9.0
51,57,122,-9.0
51,28,98,-9.0
51,28,118,-9.0
51,4,104,-9.0
18,35,87,-9.0
18,81,98,-9.0
18,81,136,-9.0
18,43,129,-9.0
18,46,94,-9.0
18,46,111,-9.0
18,46,117,-9.0
18,50,110,-9.0
18,19,87,-9.0
18,19,90,-9.0
18,6,141,-9.0
18,20,99,-9.0
18,22,87,-9.0
18,57,107,-9.0
18,26,106,-9.0
18,8,139,-9.0
18,4,139,-9.0
19,0,95,-9.0
52,79,95,-9.0
53,34,107,-9.0
53,43,108,-9.0
53,46,88,-9.0
53,46,89,-9.0
53,15,120,-9.0
53,60,118,-9.0
53,61,136,-9.0
53,82,107,-9.0
53,3,108,-9.0
53,10,120,-9.0
7,38,135,-9.0
7,45,114,-9.0
7,21,89,-9.0
7,64,112,-9.0
7,64,130,-9.0
7,68,95,-9.0
7,68,129,-9.0
7,68,141,-9.0
7,79,103,-9.0
7,31,104,-9.0
7,31,124,-9.0
7,10,89,-9.0
20,34,101,-9.0
20,34,103,-9.0
20,41,116,-9.0
20,19,136,-9.0
20,6,127,-9.0
20,54,110,-9.0
20,8,105,-9.0
20,8,139,-9.0
20,28,87,-9.0
20,65,128,-9.0
20,70,104,-9.0
20,73,117,-9.0
20,73,122,-9.0
20,74,103,-9.0
20,74,104,-9.0
20,84,90,-9.0
20,84,117,-9.0
21,45,118,-9.0
21,58,99,-9.0
21,58,130,-9.0
21,67,96,-9.0
21,67,112,-9.0
21,68,117,-9.0
21,79,102,-9.0
21,79,129,-9.0
54,35,103,-9.0
54,35,135,-9.0
54,19,102,-9.0
55,34,130,-9.0
55,37,117,-9.0
55,43,87,-9.0
55,46,88,-9.0
55,19,140,-9.0
55,22,87,-9.0
55,8,120,-9.0
55,8,129,-9.0
55,82,87,-9.0
55,4,120,-9.0
22,48,126,-9.0
22,49,87,-9.0
22,49,137,-9.0
22,6,98,-9.0
22,26,129,-9.0
22,28,121,-9.0
22,63,141,-9.0
22,73,100,-9.0
22,75,103,-9.0
56,34,89,-9.0
56,37,88,-9.0
56,26,140,-9.0
56,8,109,-9.0
56,82,139,-9.0
23,29,125,-9.0
23,68,97,-9.0
23,79,106,-9.0
23,79,141,-9.0
23,31,97,-9.0
24,34,95,-9.0
24,34,141,-9.0
24,35,112,-9.0
24,81,106,-9.0
24,81,139,-9.0
24,22,96,-9.0
24,22,102,-9.0
24,22,120,-9.0
24,8,96,-9.0
24,8,110,-9.0
24,8,125,-9.0
24,82,125,-9.0
24,3,132,-9.0
24,10,131,-9.0
25,34,91,-9.0
25,81,97,-9.0
25,81,106,-9.0
25,37,126,-9.0
25,48,104,-9.0
25,19,119,-9.0
25,8,110,-9.0
25,8,129,-9.0
25,71,92,-9.0
25,71,122,-9.0
25,73,126,-9.0
25,75,99,-9.0
25,76,96,-9.0
25,76,122,-9.0
25,85,90,-9.0
57,35,107,-9.0
57,54,127,-9.0
57,25,114,-9.0
57,8,100,-9.0
57,8,138,-9.0
57,28,97,-9.0
57,3,97,-9.0
58,64,139,-9.0
58,67,116,-9.0
58,67,135,-9.0
58,67,140,-9.0
59,37,122,-9.0
59,57,87,-9.0
59,57,117,-9.0
59,4,99,-9.0
60,81,135,-9.0
60,37,93,-9.0
60,37,103,-9.0
60,49,107,-9.0
60,15,115,-9.0
60,19,137,-9.0
60,22,100,-9.0
60,25,119,-9.0
60,26,105,-9.0
60,66,96,-9.0
60,66,125,-9.0
60,83,125,-9.0
60,0,131,-9.0
60,77,140,-9.0
60,3,87,-9.0
61,19,88,-9.0
61,6,103,-9.0
61,54,112,-9.0
61,26,89,-9.0
26,6,119,-9.0
26,8,138,-9.0
8,70,94,-9.0
8,70,135,-9.0
27,81,127,-9.0
27,37,110,-9.0
27,40,115,-9.0
27,48,113,-9.0
27,15,102,-9.0
27,25,91,-9.0
27,57,135,-9.0
27,82,104,-9.0
27,82,121,-9.0
27,4,120,-9.0
82,25,95,-9.0
82,57,103,-9.0
82,60,117,-9.0
82,26,138,-9.0
82,63,94,-9.0
82,69,88,-9.0
82,85,88,-9.0
28,8,90,-9.0
62,37,129,-9.0
62,25,106,-9.0
63,37,119,-9.0
63,46,114,-9.0
63,49,91,-9.0
63,8,103,-9.0
63,8,140,-9.0
63,71,93,-9.0
64,79,111,-9.0
64,79,129,-9.0
64,79,135,-9.0
65,48,95,-9.0
65,48,123,-9.0
65,61,123,-9.0
65,77,103,-9.0
66,35,133,-9.0
66,20,110,-9.0
66,26,125,-9.0
66,8,98,-9.0
66,69,135,-9.0
67,68,98,-9.0
67,68,130,-9.0
29,38,129,-9.0
29,45,97,-9.0
29,45,105,-9.0
29,52,95,-9.0
29,52,103,-9.0
29,52,124,-9.0
29,58,112,-9.0
29,68,132,-9.0
29,79,120,-9.0
29,31,108,-9.0
29,31,132,-9.0
29,10,130,-9.0
29,10,132,-9.0
68,79,136,-9.0
69,35,92,-9.0
69,35,117,-9.0
69,57,88,-9.0
69,60,123,-9.0
69,26,126,-9.0
69,8,92,-9.0
69,63,129,-9.0
69,65,130,-9.0
69,66,126,-9.0
69,75,116,-9.0
69,75,137,-9.0
83,81,89,-9.0
83,37,95,-9.0
83,48,120,-9.0
83,49,122,-9.0
83,49,132,-9.0
83,19,130,-9.0
83,6,92,-9.0
83,6,122,-9.0
83,57,87,-9.0
83,57,114,-9.0
83,26,129,-9.0
83,8,108,-9.0
83,28,125,-9.0
83,65,119,-9.0
83,70,103,-9.0
83,70,108,-9.0
83,73,120,-9.0
83,74,119,-9.0
83,74,141,-9.0
83,77,108,-9.0
83,84,100,-9.0
72,37,132,-9.0
72,48,141,-9.0
72,19,88,-9.0
72,57,122,-9.0
72,60,108,-9.0
72,28,122,-9.0
72,63,125,-9.0
72,65,91,-9.0
72,71,87,-9.0
72,73,118,-9.0
72,74,118,-9.0
72,74,120,-9.0
72,77,136,-9.0
72,84,140,-9.0
73,34,125,-9.0
73,81,125,-9.0
73,41,125,-9.0
73,48,118,-9.0
73,49,136,-9.0
73,6,123,-9.0
73,60,89,-9.0
73,61,103,-9.0
73,61,112,-9.0
73,61,119,-9.0
73,28,118,-9.0
73,71,97,-9.0
73,71,135,-9.0
73,77,135,-9.0
73,85,122,-9.0
74,34,136,-9.0
74,81,138,-9.0
74,26,125,-9.0
74,66,135,-9.0
0,41,113,-9.0
0,61,115,-9.0
75,81,111,-9.0
75,46,120,-9.0
75,46,140,-9.0
75,46,141,-9.0
75,6,124,-9.0
75,71,130,-9.0
76,35,110,-9.0
76,48,108,-9.0
76,65,112,-9.0
76,66,112,-9.0
76,73,119,-9.0
77,35,131,-9.0
77,37,124,-9.0
77,19,125,-9.0
77,6,93,-9.0
77,6,119,-9.0
77,54,110,-9.0
77,26,115,-9.0
77,83,94,-9.0
78,34,110,-9.0
78,19,87,-9.0
78,54,106,-9.0
78,57,126,-9.0
78,60,111,-9.0
78,26,105,-9.0
78,82,123,-9.0
78,82,141,-9.0
78,28,138,-9.0
78,63,94,-9.0
78,63,141,-9.0
78,66,139,-9.0
78,71,126,-9.0
78,85,102,-9.0
1,39,118,-9.0
1,40,93,-9.0
1,46,122,-9.0
1,46,127,-9.0
1,46,131,-9.0
1,15,130,-9.0
1,50,92,-9.0
1,50,111,-9.0
1,6,93,-9.0
1,6,138,-9.0
1,20,96,-9.0
1,20,112,-9.0
1,57,103,-9.0
1,57,138,-9.0
1,82,137,-9.0
1,10,129,-9.0
84,41,120,-9.0
84,6,94,-9.0
84,60,138,-9.0
84,26,112,-9.0
84,8,104,-9.0
84,71,112,-9.0
84,71,119,-9.0
2,38,103,-9.0
2,44,105,-9.0
2,45,117,-9.0
2,52,91,-9.0
2,52,103,-9.0
2,23,121,-9.0
2,64,141,-9.0
2,67,118,-9.0
2,29,139,-9.0
2,79,102,-9.0
2,10,99,-9.0
2,10,105,-9.0
85,35,97,-9.0
85,48,127,-9.0
85,25,117,-9.0
85,25,125,-9.0
85,25,140,-9.0
85,57,118,-9.0
85,61,97,-9.0
85,61,108,-9.0
85,71,121,-9.0
86,34,132,-9.0
86,34,135,-9.0
86,81,134,-9.0
86,81,141,-9.0
86,81,138,-9.0
86,41,108,-9.0
86,41,121,-9.0
86,46,121,-9.0
86,49,92,-9.0
86,49,94,-9.0
86,19,113,-9.0
86,57,103,-9.0
86,60,136,-9.0
86,26,113,-9.0
86,8,89,-9.0
86,63,122,-9.0
86,71,129,-9.0
30,34,91,-9.0
30,34,119,-9.0
30,34,121,-9.0
30,43,102,-9.0
30,46,111,-9.0
30,15,124,-9.0
30,22,95,-9.0
30,22,137,-9.0
30,57,101,-9.0
30,26,90,-9.0
30,8,99,-9.0
30,8,107,-9.0
30,82,88,-9.0
30,82,108,-9.0
31,67,126,-9.0
31,79,112,-9.0
32,45,107,-9.0
33,37,92,-9.0
33,41,102,-9.0
33,43,93,-9.0
33,43,102,-9.0
33,43,131,-9.0
33,46,120,-9.0
33,15,135,-9.0
33,20,93,-9.0
33,60,135,-9.0
33,26,93,-9.0
33,26,110,-9.0
33,82,93,-9.0
9,39,141,-9.0
9,11,133,-9.0
9,45,103,-9.0
9,21,107,-9.0
9,21,108,-9.0
9,23,124,-9.0
9,67,105,-9.0
9,67,112,-9.0
9,67,127,-9.0
9,29,96,-9.0
9,79,108,-9.0
9,10,107,-9.0
10,81,105,-9.0
10,48,122,-9.0
10,71,97,-9.0
10,74,89,-9.0
34,81,97,-8.0
34,81,117,-8.0
34,48,122,-8.0
34,61,132,-8.0
34,26,129,-8.0
34,77,97,-8.0
34,85,91,-8.0
35,19,117,-8.0
35,26,112,-8.0
35,8,137,-8.0
36,34,140,-8.0
36,41,99,-8.0
36,41,127,-8.0
36,43,121,-8.0
36,46,135,-8.0
36,15,112,-8.0
36,19,113,-8.0
36,54,109,-8.0
36,22,112,-8.0
36,61,131,-8.0
36,0,135,-8.0
36,3,91,-8.0
36,3,141,-8.0
81,35,97,-8.0
81,6,91,-8.0
81,8,87,-8.0
81,71,141,-8.0
81,0,132,-8.0
37,19,107,-8.0
37,6,124,-8.0
37,26,106,-8.0
38,79,99,-8.0
39,81,105,-8.0
39,81,135,-8.0
39,37,97,-8.0
39,37,111,-8.0
39,48,96,-8.0
39,19,90,-8.0
39,19,95,-8.0
39,6,134,-8.0
39,26,87,-8.0
39,8,115,-8.0
39,82,91,-8.0
39,28,133,-8.0
39,65,132,-8.0
39,77,104,-8.0
40,34,105,-8.0
40,34,121,-8.0
40,35,139,-8.0
40,81,118,-8.0
40,37,133,-8.0
40,48,93,-8.0
40,6,127,-8.0
40,57,136,-8.0
40,60,88,-8.0
40,60,102,-8.0
40,60,133,-8.0
40,26,95,-8.0
40,26,105,-8.0
40,26,135,-8.0
40,82,105,-8.0
40,28,111,-8.0
40,28,135,-8.0
40,63,105,-8.0
40,65,91,-8.0
40,70,140,-8.0
40,73,112,-8.0
40,73,139,-8.0
40,75,96,-8.0
40,77,127,-8.0
41,81,105,-8.0
41,6,105,-8.0
42,34,116,-8.0
42,40,137,-8.0
42,43,92,-8.0
42,48,108,-8.0
42,57,132,-8.0
42,82,124,-8.0
42,28,92,-8.0
42,4,92,-8.0
11,38,98,-8.0
11,38,133,-8.0
11,39,88,-8.0
11,67,119,-8.0
11,79,92,-8.0
11,79,102,-8.0
11,79,115,-8.0
43,81,131,-8.0
43,46,112,-8.0
43,6,96,-8.0
43,6,125,-8.0
43,54,137,-8.0
43,71,133,-8.0
43,73,91,-8.0
5,35,104,-8.0
5,39,138,-8.0
5,40,117,-8.0
5,43,108,-8.0
5,48,102,-8.0
5,50,139,-8.0
5,6,109,-8.0
5,20,138,-8.0
5,54,110,-8.0
5,22,132,-8.0
5,57,99,-8.0
5,8,104,-8.0
5,28,141,-8.0
5,10,136,-8.0
44,52,120,-8.0
44,79,126,-8.0
12,39,134,-8.0
12,43,134,-8.0
12,46,95,-8.0
12,15,107,-8.0
12,15,118,-8.0
12,50,95,-8.0
12,19,114,-8.0
12,6,134,-8.0
12,54,106,-8.0
12,22,123,-8.0
12,61,125,-8.0
12,26,105,-8.0
12,8,97,-8.0
12,8,131,-8.0
12,82,88,-8.0
12,82,132,-8.0
12,28,89,-8.0
12,28,97,-8.0
12,28,109,-8.0
12,10,111,-8.0
45,52,91,-8.0
45,64,129,-8.0
45,10,87,-8.0
46,35,110,-8.0
46,81,102,-8.0
46,81,113,-8.0
46,37,102,-8.0
46,37,138,-8.0
46,26,141,-8.0
46,28,139,-8.0
13,34,104,-8.0
13,81,135,-8.0
13,39,110,-8.0
13,39,141,-8.0
13,40,132,-8.0
13,43,129,-8.0
13,48,118,-8.0
13,15,91,-8.0
13,15,138,-8.0
13,20,96,-8.0
13,20,107,-8.0
13,20,109,-8.0
13,20,141,-8.0
13,25,109,-8.0
13,25,121,-8.0
13,25,139,-8.0
13,0,140,-8.0
13,4,115,-8.0
14,45,98,-8.0
14,21,89,-8.0
14,21,90,-8.0
14,23,90,-8.0
14,58,97,-8.0
14,64,96,-8.0
14,67,115,-8.0
14,67,139,-8.0
14,29,131,-8.0
14,68,88,-8.0
14,68,123,-8.0
14,79,103,-8.0
14,10,87,-8.0
14,10,131,-8.0
47,48,116,-8.0
47,20,87,-8.0
47,25,89,-8.0
47,25,140,-8.0
47,60,129,-8.0
48,20,138,-8.0
48,57,131,-8.0
48,71,132,-8.0
48,75,108,-8.0
48,77,108,-8.0
49,35,99,-8.0
49,81,134,-8.0
49,19,108,-8.0
49,8,108,-8.0
49,8,125,-8.0
49,28,119,-8.0
49,71,132,-8.0
15,34,91,-8.0
15,49,107,-8.0
15,54,126,-8.0
15,82,98,-8.0
15,82,129,-8.0
15,71,133,-8.0
15,74,134,-8.0
15,74,137,-8.0
15,76,128,-8.0
15,85,106,-8.0
15,85,116,-8.0
50,34,140,-8.0
50,35,104,-8.0
50,81,101,-8.0
50,37,102,-8.0
50,48,132,-8.0
50,19,134,-8.0
50,57,100,-8.0
50,57,120,-8.0
50,26,129,-8.0
50,76,140,-8.0
50,77,112,-8.0
50,84,137,-8.0
16,35,98,-8.0
16,81,139,-8.0
16,37,96,-8.0
16,37,122,-8.0
16,39,99,-8.0
16,41,107,-8.0
16,20,125,-8.0
16,20,135,-8.0
16,22,101,-8.0
16,57,104,-8.0
16,57,137,-8.0
16,60,120,-8.0
16,26,122,-8.0
16,26,136,-8.0
16,0,93,-8.0
16,0,113,-8.0
16,3,88,-8.0
16,3,105,-8.0
16,4,112,-8.0
17,34,101,-8.0
17,81,131,-8.0
17,37,127,-8.0
17,41,113,-8.0
17,46,115,-8.0
17,19,120,-8.0
17,25,115,-8.0
17,8,112,-8.0
17,8,137,-8.0
17,82,94,-8.0
17,82,110,-8.0
17,82,125,-8.0
17,3,98,-8.0
17,3,140,-8.0
51,37,122,-8.0
51,37,129,-8.0
51,40,127,-8.0
51,41,109,-8.0
51,43,93,-8.0
51,46,131,-8.0
51,48,116,-8.0
51,54,130,-8.0
51,22,114,-8.0
51,82,116,-8.0
51,82,141,-8.0
18,37,121,-8.0
18,40,94,-8.0
18,40,122,-8.0
18,46,90,-8.0
18,46,107,-8.0
18,19,96,-8.0
18,6,104,-8.0
18,6,127,-8.0
18,54,103,-8.0
18,22,95,-8.0
18,25,108,-8.0
18,57,115,-8.0
18,57,130,-8.0
18,60,131,-8.0
18,60,141,-8.0
18,61,137,-8.0
18,82,139,-8.0
18,0,95,-8.0
18,4,94,-8.0
19,6,108,-8.0
52,67,134,-8.0
52,79,88,-8.0
52,79,103,-8.0
52,79,129,-8.0
53,15,97,-8.0
53,19,88,-8.0
53,22,88,-8.0
53,26,110,-8.0
53,8,129,-8.0
7,64,91,-8.0
7,64,96,-8.0
7,79,95,-8.0
7,31,109,-8.0
7,9,133,-8.0
7,10,125,-8.0
20,34,89,-8.0
20,41,88,-8.0
20,49,90,-8.0
20,49,119,-8.0
20,49,138,-8.0
20,19,138,-8.0
20,6,130,-8.0
20,54,104,-8.0
20,82,107,-8.0
20,28,131,-8.0
20,65,131,-8.0
20,70,114,-8.0
20,73,132,-8.0
20,84,112,-8.0
20,84,121,-8.0
21,38,120,-8.0
21,38,139,-8.0
21,52,132,-8.0
21,23,107,-8.0
21,64,112,-8.0
21,68,95,-8.0
21,79,139,-8.0
21,32,87,-8.0
54,81,122,-8.0
54,81,141,-8.0
54,37,90,-8.0
54,49,134,-8.0
54,19,141,-8.0
54,70,135,-8.0
55,37,113,-8.0
55,41,131,-8.0
55,43,88,-8.0
55,48,104,-8.0
55,0,94,-8.0
55,4,87,-8.0
22,34,100,-8.0
22,34,137,-8.0
22,35,106,-8.0
22,37,88,-8.0
22,37,113,-8.0
22,48,109,-8.0
22,54,117,-8.0
22,26,89,-8.0
22,8,88,-8.0
22,66,87,-8.0
22,84,122,-8.0
56,15,123,-8.0
56,57,97,-8.0
56,82,118,-8.0
56,4,131,-8.0
23,38,113,-8.0
23,44,131,-8.0
23,44,141,-8.0
23,29,112,-8.0
23,79,138,-8.0
24,48,132,-8.0
24,15,127,-8.0
24,20,93,-8.0
24,26,120,-8.0
24,26,125,-8.0
25,34,120,-8.0
25,35,134,-8.0
25,81,89,-8.0
25,81,92,-8.0
25,41,122,-8.0
25,48,116,-8.0
25,19,88,-8.0
25,57,87,-8.0
25,57,116,-8.0
25,60,120,-8.0
25,82,135,-8.0
25,28,89,-8.0
25,70,107,-8.0
25,75,127,-8.0
25,76,105,-8.0
25,85,139,-8.0
57,19,125,-8.0
57,54,123,-8.0
57,28,138,-8.0
57,69,111,-8.0
58,64,88,-8.0
58,67,98,-8.0
58,67,122,-8.0
58,79,109,-8.0
59,15,108,-8.0
59,15,140,-8.0
59,54,87,-8.0
59,57,120,-8.0
60,35,122,-8.0
60,37,114,-8.0
60,43,110,-8.0
60,15,132,-8.0
60,6,127,-8.0
60,20,122,-8.0
60,22,88,-8.0
60,26,117,-8.0
60,26,124,-8.0
60,28,140,-8.0
61,35,112,-8.0
61,19,89,-8.0
61,26,93,-8.0
61,28,91,-8.0
26,70,102,-8.0
26,71,139,-8.0
26,71,140,-8.0
8,70,97,-8.0
27,34,95,-8.0
27,43,110,-8.0
27,43,117,-8.0
27,46,111,-8.0
27,15,116,-8.0
27,19,92,-8.0
27,54,103,-8.0
27,22,99,-8.0
27,22,116,-8.0
27,22,126,-8.0
27,10,135,-8.0
82,46,140,-8.0
82,19,106,-8.0
82,19,124,-8.0
82,6,135,-8.0
82,25,137,-8.0
82,60,137,-8.0
82,8,132,-8.0
82,71,97,-8.0
82,77,113,-8.0
28,70,131,-8.0
62,19,107,-8.0
62,20,88,-8.0
62,20,129,-8.0
